"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C1790","2","10","41","0","2025","2","",227,35143,34689,33837,564631676,333516,6449,1257,"",1.58,2.80,2.79,2.76,2.75,0.05,1.14,0.99,"",3,1.3,1445,4.3,1408,4.2,1446,4.5,41925721,8.0,99260,42.4,4149,180.4,43,3.5
"C1790","3","10","41","0","2025","2","",395,36149,36169,35627,563706390,2284260,16731,1205,"",1.16,0.94,0.94,0.95,1.07,0.14,0.49,1.13,"",19,5.1,198,0.6,200,0.6,-77,-0.2,23823511,4.4,214990,10.4,3580,27.2,47,4.1
"C1790","5","10","41","0","2025","2","",23376,314790,315684,315156,4582928359,934343930,6235707,1118,"",0.99,0.93,0.93,0.93,0.91,1.02,1.00,0.97,"",147,0.6,1960,0.6,1993,0.6,1141,0.4,190832418,4.3,8117592,0.9,-413981,-6.2,40,3.7
"C1798","0","10","40","0","2025","2","",7708,116231,116608,116474,1526164455,168397410,1545062,1008,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",102,1.3,551,0.5,560,0.5,142,0.1,51614148,3.5,10337209,6.5,-18575,-1.2,30,3.1
"C1798","1","10","41","0","2025","2","",83,6766,6764,6729,110253453,0,0,1256,"",2.16,3.05,3.08,3.07,2.89,0.00,0.00,0.94,"",-1,-1.2,46,0.7,49,0.7,-27,-0.4,458147,0.4,0,0.0,0,0.0,1,0.1
"C1798","2","10","41","0","2025","2","",76,3372,3361,3177,43805865,0,0,1020,"",1.66,0.92,0.92,0.88,0.83,0.00,0.00,0.91,"",1,1.3,49,1.5,142,4.4,125,4.1,3358084,8.3,0,0.0,0,0.0,47,4.8
"C1798","3","10","41","0","2025","2","",151,13158,13164,13462,161822139,2382308,4499,939,"",1.39,1.17,1.16,1.22,1.19,0.80,0.53,1.01,"",-4,-2.6,115,0.9,73,0.6,123,0.9,8792341,5.7,705281,42.1,1482,49.1,44,4.9
"C1798","5","10","41","0","2025","2","",7398,92935,93319,93106,1210282998,166015102,1540563,1000,"",0.98,0.94,0.94,0.93,0.93,1.01,1.00,0.99,"",106,1.5,341,0.4,296,0.3,-79,-0.1,39005576,3.3,9631928,6.2,-20057,-1.3,31,3.2
"C1802","0","10","40","0","2025","2","",2161,49420,49676,49700,835717474,57657234,656345,1296,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",62,3.0,-936,-1.9,-1137,-2.2,-969,-1.9,-30142969,-3.5,-2294651,-3.8,-24843,-3.6,-20,-1.5
"C1802","1","10","41","0","2025","2","",13,168,167,162,3138217,0,0,1457,"",1.21,0.18,0.18,0.17,0.15,0.00,0.00,0.85,"",0,0.0,-5,-2.9,-3,-1.8,-9,-5.3,-210927,-6.3,0,0.0,0,0.0,-47,-3.1
"C1802","2","10","41","0","2025","2","",11,746,740,592,8572089,0,0,952,"",0.86,0.48,0.47,0.38,0.30,0.00,0.00,0.66,"",1,10.0,7,0.9,11,1.5,-23,-3.7,-3085,0.0,0,0.0,0,0.0,2,0.2
"C1802","3","10","41","0","2025","2","",40,5214,5307,5033,75797516,57735,535,1125,"",1.31,1.09,1.10,1.07,1.02,0.06,0.15,0.94,"",-1,-2.4,79,1.5,-35,-0.7,8,0.2,4058051,5.7,-7525,-11.5,-37,-6.5,57,5.3
"C1802","5","10","41","0","2025","2","",2097,43292,43462,43913,748209652,57599499,655810,1321,"",1.00,1.03,1.03,1.03,1.05,1.02,1.01,1.02,"",62,3.0,-1017,-2.3,-1110,-2.5,-945,-2.1,-33987008,-4.3,-2287126,-3.8,-24806,-3.6,-29,-2.1
"C1806","0","10","80","0","2025","2","",1787,28592,28549,28364,407262707,74909271,328604,1099,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-0.7,1042,3.8,867,3.1,599,2.2,33412054,8.9,6565686,9.6,-11314,-3.3,60,5.8
"C1810","0","10","80","0","2025","2","",1475,25042,25066,25406,334783066,28005698,298578,1023,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-133,-0.5,-133,-0.5,-119,-0.5,4040020,1.2,-948704,-3.3,54293,22.2,17,1.7
"C1814","0","10","40","0","2025","2","",60195,1100314,1112941,1114632,19516408225,1364329806,29683595,1353,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",73,0.1,20015,1.9,18890,1.7,18525,1.7,997238748,5.4,-4415657,-0.3,-4350991,-12.8,46,3.5
"C1814","1","10","41","0","2025","2","",219,15027,14832,14779,310185622,0,0,1604,"",0.73,0.72,0.71,0.70,0.63,0.00,0.00,0.90,"",3,1.4,171,1.2,-121,-0.8,-255,-1.7,1209750,0.4,0,0.0,0,0.0,14,0.9
"C1814","2","10","41","0","2025","2","",305,66608,67107,66593,1680880295,0,0,1936,"",0.85,1.91,1.92,1.93,2.48,0.00,0.00,1.29,"",-6,-1.9,1617,2.5,2028,3.1,1119,1.7,111143742,7.1,0,0.0,0,0.0,83,4.5
"C1814","3","10","41","0","2025","2","",1454,94879,96952,91721,1662212553,1156461,28778,1353,"",1.71,0.89,0.90,0.87,0.96,0.05,0.18,1.08,"",-9,-0.6,2299,2.5,2473,2.6,1577,1.7,105487425,6.8,-145829,-11.2,-15113,-34.4,57,4.4
"C1814","5","10","41","0","2025","2","",58217,923800,934050,941539,15863129755,1363173345,29654817,1308,"",0.99,0.98,0.98,0.99,0.95,1.02,1.01,0.97,"",85,0.1,15928,1.8,14510,1.6,16084,1.7,779397831,5.2,-4269828,-0.3,-4335878,-12.8,44,3.5
"C1818","0","10","80","0","2025","2","",5497,76109,76825,76297,1340790197,135379526,846847,1350,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-59,-1.1,-33,0.0,-289,-0.4,-2198,-2.8,20974978,1.6,-5248498,-3.7,-26816,-3.1,36,2.7
"C1822","0","10","80","0","2025","2","",425,5749,5776,5630,65561644,7595179,72246,882,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.2,-258,-4.3,-271,-4.5,-283,-4.8,1516494,2.4,-519008,-6.4,-20097,-21.8,59,7.2
"C1826","0","10","80","0","2025","2","",3684,54511,54272,53742,710260224,53545084,507908,1008,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-241,-6.1,218,0.4,-114,-0.2,-322,-0.6,42389408,6.3,-5311142,-9.0,-16497,-3.1,61,6.4
"C1830","0","10","80","0","2025","2","",2035,23143,23405,23504,313993788,183847328,3804297,1034,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-64,-3.0,52,0.2,47,0.2,-109,-0.5,13810381,4.6,6372630,3.6,136387,3.7,45,4.6
"C1834","0","10","80","0","2025","2","",3894,52453,52637,52359,645114754,106315825,1438497,946,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",24,0.6,-140,-0.3,-32,-0.1,-423,-0.8,27695100,4.5,1954519,1.9,50164,3.6,44,4.9
"C1838","0","10","80","0","2025","2","",600,8372,8435,8444,96840118,12861919,114850,885,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-13,-2.1,-470,-5.3,-361,-4.1,-408,-4.6,-6309548,-6.1,331969,2.6,-10034,-8.0,-14,-1.6
"C1842","0","10","80","0","2025","2","",823,13322,13365,13304,159868983,37692458,85742,923,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.7,-80,-0.6,-18,-0.1,-60,-0.4,3862535,2.5,-500984,-1.3,-13829,-13.9,26,2.9
"C1846","0","10","80","0","2025","2","",1160,15717,15793,15679,192977166,23438422,200331,944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,1.5,869,5.9,776,5.2,685,4.6,18949929,10.9,1452640,6.6,-15589,-7.2,49,5.5
"C1850","0","10","80","0","2025","2","",2173,34413,34646,35143,609952040,57529847,1811635,1351,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.2,-288,-0.8,-368,-1.1,-478,-1.3,18708048,3.2,5055370,9.6,215710,13.5,56,4.3
"C1858","0","10","40","0","2025","2","",10277,193423,194108,193456,2902529060,280304316,4166868,1153,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-254,-2.4,3886,2.1,3783,2.0,2588,1.4,135077690,4.9,-16276251,-5.5,-641103,-13.3,34,3.0
"C1858","1","10","41","0","2025","2","",71,4931,4912,4883,102341835,0,0,1604,"",1.39,1.34,1.34,1.34,1.41,0.00,0.00,1.05,"",-1,-1.4,-155,-3.0,-148,-2.9,-167,-3.3,-1538222,-1.5,0,0.0,0,0.0,26,1.6
"C1858","2","10","41","0","2025","2","",61,6064,6157,5795,84459750,0,0,1082,"",1.00,0.99,1.01,0.97,0.84,0.00,0.00,0.85,"",1,1.7,161,2.7,203,3.4,66,1.2,4441060,5.6,0,0.0,0,0.0,32,3.0
"C1858","3","10","41","0","2025","2","",210,22736,22774,22340,305796732,2280798,15963,1040,"",1.45,1.21,1.21,1.22,1.18,0.46,0.70,0.97,"",-1,-0.5,373,1.7,383,1.7,153,0.7,9090747,3.1,-216369,-8.7,-16532,-50.9,17,1.7
"C1858","5","10","41","0","2025","2","",9935,159692,160265,160438,2409930743,278023518,4150905,1158,"",0.99,0.97,0.97,0.97,0.98,1.02,1.00,1.01,"",-253,-2.5,3507,2.2,3345,2.1,2536,1.6,123084105,5.4,-16059882,-5.5,-624571,-13.1,38,3.4
"C1862","0","10","80","0","2025","2","",1016,17103,17050,16889,211617523,23720730,285310,957,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.1,867,5.3,684,4.2,808,5.0,14150781,7.2,1898987,8.7,35517,14.2,21,2.2
"C1866","0","10","80","0","2025","2","",1117,17466,17611,17350,248578598,36016245,1436595,1094,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.4,249,1.4,454,2.6,305,1.8,9093527,3.8,3418518,10.5,119755,9.1,19,1.8
"C1870","0","10","40","0","2025","2","",3058,39091,39292,39404,668031839,258281203,4677307,1309,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-60,-1.9,-58,-0.1,-61,-0.2,87,0.2,8301009,1.3,3560157,1.4,63314,1.4,17,1.3
"C1870","1","10","41","0","2025","2","",14,477,479,481,11144176,0,0,1790,"",0.92,0.64,0.65,0.65,0.67,0.00,0.00,1.03,"",-1,-6.7,-45,-8.6,-59,-11.0,-63,-11.6,-1663848,-13.0,0,0.0,0,0.0,-53,-2.9
"C1870","2","10","41","0","2025","2","",24,318,321,322,6386773,0,0,1534,"",1.32,0.26,0.26,0.26,0.28,0.00,0.00,1.06,"",0,0.0,7,2.3,-3,-0.9,-5,-1.5,530370,9.1,0,0.0,0,0.0,129,9.2
"C1870","3","10","41","0","2025","2","",79,9807,9887,9932,208728401,277531,4172,1626,"",1.83,2.59,2.60,2.66,3.51,0.06,0.16,1.34,"",1,1.3,184,1.9,163,1.7,191,2.0,13057858,6.7,22262,8.7,-39,-0.9,74,4.8
"C1870","5","10","41","0","2025","2","",2941,28489,28605,28669,441772489,258003672,4673135,1189,"",0.99,0.85,0.85,0.85,0.78,1.02,1.01,0.91,"",-60,-2.0,-204,-0.7,-162,-0.6,-36,-0.1,-3623371,-0.8,3537895,1.4,63353,1.4,-4,-0.3
"C1874","0","10","80","0","2025","2","",751,9800,9864,9793,129381545,12265108,252632,1014,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.6,24,0.2,29,0.3,-113,-1.1,11274644,9.5,217183,1.8,-25148,-9.1,91,9.9
"C1882","0","10","80","0","2025","2","",947,16016,16219,16121,239148738,21154187,240717,1141,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,3.6,394,2.5,438,2.8,362,2.3,21674213,10.0,-119744,-0.6,-29047,-10.8,77,7.2
"C1886","0","10","80","0","2025","2","",892,8334,8442,8572,120491075,7024152,261205,1097,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",63,7.6,-84,-1.0,71,0.8,53,0.6,7864956,7.0,179285,2.6,16241,6.6,70,6.8
"C1888","0","10","40","0","2025","2","",11940,125724,126833,124688,2004478016,146992071,895959,1226,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",86,0.7,39,0.0,-267,-0.2,259,0.2,156826763,8.5,842642,0.6,-194308,-17.8,96,8.5
"C1888","1","10","41","0","2025","2","",93,8924,8850,8821,266304534,0,0,2311,"",1.56,3.72,3.70,3.76,5.31,0.00,0.00,1.42,"",1,1.1,-383,-4.1,-503,-5.4,-591,-6.3,71825515,36.9,0,0.0,0,0.0,712,44.5
"C1888","2","10","41","0","2025","2","",44,2031,2001,1936,25800866,0,0,998,"",0.62,0.51,0.50,0.50,0.37,0.00,0.00,0.74,"",0,0.0,69,3.5,52,2.7,72,3.9,1162664,4.7,0,0.0,0,0.0,13,1.3
"C1888","3","10","41","0","2025","2","",43,10858,10872,7506,177787435,54837,237,1403,"",0.26,0.89,0.88,0.64,1.00,0.02,0.05,1.24,"",0,0.0,176,1.6,196,1.8,161,2.2,7579884,4.5,-12508,-18.6,-222,-48.4,35,2.6
"C1888","5","10","41","0","2025","2","",11760,103911,105110,106425,1534585181,146937234,895722,1123,"",1.01,0.97,0.97,1.00,0.90,1.02,1.01,0.92,"",85,0.7,177,0.2,-12,0.0,617,0.6,76258700,5.2,855150,0.6,-194086,-17.8,53,5.0
"C1890","0","10","80","0","2025","2","",1520,19452,19596,19506,234476601,21258471,243225,924,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-81,-5.1,136,0.7,32,0.2,-107,-0.5,15653476,7.2,-572046,-2.6,1764,0.7,61,7.1
"C1898","0","10","80","0","2025","2","",2407,31052,31307,31306,399284647,35464964,149737,984,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",105,4.6,-59,-0.2,-143,-0.5,-119,-0.4,12856244,3.3,-3273917,-8.5,-33181,-18.1,35,3.7
"C1906","0","10","80","0","2025","2","",2293,35560,35552,34759,475233931,39925879,785601,1036,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,1.3,-12,0.0,-269,-0.8,-233,-0.7,17873981,3.9,-1470007,-3.6,20547,2.7,44,4.4
"C1910","0","10","40","0","2025","2","",209203,4035452,4051733,4032109,79821021388,5305456738,69721828,1520,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3027,-1.4,52947,1.3,50756,1.3,29588,0.7,2706649566,3.5,-8968349,-0.2,3690029,5.6,35,2.4
"C1910","1","10","41","0","2025","2","",498,48745,48237,48085,1198758035,0,0,1907,"",0.48,0.63,0.63,0.63,0.60,0.00,0.00,0.95,"",7,1.4,320,0.7,71,0.1,156,0.3,-31313696,-2.5,0,0.0,0,0.0,-57,-2.9
"C1910","2","10","41","0","2025","2","N",211,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1910","3","10","41","0","2025","2","N",1317,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1910","5","10","41","0","2025","2","",207177,3569198,3584255,3579335,71542559719,5287684871,69593494,1538,"",1.02,1.04,1.04,1.04,1.05,1.02,1.00,1.01,"",-3039,-1.4,49797,1.4,47430,1.3,29383,0.8,2480893094,3.6,-9872214,-0.2,3787624,5.8,35,2.3
"C1914","0","10","40","0","2025","2","",3294,64148,64680,63904,850624347,99836306,893007,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,1.1,-1527,-2.3,-1231,-1.9,-1915,-2.9,377689,0.0,5606215,5.9,25241,2.9,25,2.5
"C1914","1","10","41","0","2025","2","",18,263,259,261,4871593,0,0,1436,"",1.10,0.21,0.21,0.22,0.23,0.00,0.00,1.07,"",0,0.0,5,1.9,-1,-0.4,-1,-0.4,34320,0.7,0,0.0,0,0.0,5,0.3
"C1914","2","10","41","0","2025","2","",40,964,993,919,12845963,0,0,1031,"",2.04,0.48,0.49,0.46,0.44,0.00,0.00,0.91,"",0,0.0,31,3.3,55,5.9,45,5.1,608170,5.0,0,0.0,0,0.0,2,0.2
"C1914","3","10","41","0","2025","2","",70,5680,5745,5676,77820441,176906,116,1050,"",1.51,0.91,0.92,0.94,1.03,0.10,0.02,1.11,"",1,1.4,67,1.2,4,0.1,10,0.2,4555378,6.2,131862,292.7,98,544.4,57,5.7
"C1914","5","10","41","0","2025","2","",3166,57241,57683,57048,755086350,99659400,892891,1013,"",0.99,1.05,1.05,1.04,1.04,1.02,1.01,1.00,"",35,1.1,-1630,-2.8,-1289,-2.2,-1969,-3.3,-4820179,-0.6,5474353,5.8,25143,2.9,21,2.1
"C1918","0","10","80","0","2025","2","",1286,25716,25826,25759,345594613,62174917,1441438,1032,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-1.9,-182,-0.7,-196,-0.8,-299,-1.1,7079167,2.1,3192996,5.4,-77414,-5.1,30,3.0
"C1922","0","10","80","0","2025","2","",1597,18530,18718,18794,241785136,34526714,551612,996,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,2.0,-351,-1.9,-167,-0.9,-160,-0.8,7960604,3.4,1003539,3.0,32074,6.2,45,4.7
"C1926","0","10","80","0","2025","2","",3281,38517,38419,38406,515541126,45684666,265690,1031,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-42,-1.3,902,2.4,780,2.1,662,1.8,52921015,11.4,2448527,5.7,-3169,-1.2,86,9.1
"C1930","0","10","40","0","2025","2","",9354,87638,89044,90005,1146658058,134830533,667640,992,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",640,7.3,2640,3.1,2934,3.4,2723,3.1,75947547,7.1,4477483,3.4,-84081,-11.2,36,3.8
"C1930","1","10","41","0","2025","2","",36,408,395,395,7220767,0,0,1391,"",0.77,0.24,0.24,0.23,0.25,0.00,0.00,1.06,"",0,0.0,12,3.0,-10,-2.5,-11,-2.7,-338749,-4.5,0,0.0,0,0.0,-54,-3.7
"C1930","2","10","41","0","2025","2","",37,1121,1086,1099,15370613,0,0,1073,"",0.66,0.40,0.39,0.39,0.39,0.00,0.00,0.98,"",2,5.7,0,0.0,9,0.8,48,4.6,609661,4.1,0,0.0,0,0.0,25,2.4
"C1930","3","10","41","0","2025","2","",97,10221,10323,10449,143132879,1110915,2424,1066,"",0.74,1.20,1.20,1.23,1.40,0.47,0.66,1.16,"",1,1.0,424,4.3,470,4.8,432,4.3,12163411,9.3,-118022,-9.6,-3428,-58.6,47,4.6
"C1930","5","10","41","0","2025","2","",9184,75888,77240,78062,980933799,133719618,665216,979,"",1.01,1.02,1.02,1.01,1.00,1.02,1.00,0.99,"",637,7.5,2204,3.0,2465,3.3,2254,3.0,63513224,6.9,4595505,3.6,-80653,-10.8,35,3.7
"C1934","0","10","40","0","2025","2","",10357,179871,181761,180665,2720067316,901414533,12927737,1157,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-60,-0.6,1561,0.9,1575,0.9,1255,0.7,28334238,1.1,7544867,0.8,-1020827,-7.3,2,0.2
"C1934","1","10","41","0","2025","2","",118,5757,5733,5725,133872736,0,0,1795,"",2.29,1.68,1.67,1.68,1.97,0.00,0.00,1.17,"",1,0.9,-27,-0.5,-41,-0.7,-60,-1.0,-2609515,-1.9,0,0.0,0,0.0,-21,-1.2
"C1934","2","10","41","0","2025","2","N",28,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",-14,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1934","3","10","41","0","2025","2","N",291,0,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,0,"N",-13,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1934","5","10","41","0","2025","2","",9920,154366,155623,155877,2318646478,898154482,12882538,1149,"",0.98,1.01,1.00,1.01,1.00,1.02,1.00,1.00,"",-34,-0.3,1414,0.9,1096,0.7,1033,0.7,19182025,0.8,7948242,0.9,-1011208,-7.3,1,0.1
"C1943","0","10","40","0","2025","2","",20023,374426,377188,377117,5886481333,436229060,8709749,1203,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-0.1,3492,0.9,3443,0.9,3473,0.9,209343750,3.7,6016255,1.4,-1259743,-12.6,32,2.7
"C1943","1","10","41","0","2025","2","",118,20637,20522,20433,503180381,0,0,1885,"",1.18,2.89,2.89,2.88,3.41,0.00,0.00,1.18,"",-1,-0.8,-132,-0.6,-433,-2.1,-649,-3.1,-5151904,-1.0,0,0.0,0,0.0,17,0.9
"C1943","2","10","41","0","2025","2","",51,3493,3244,3157,68304402,0,0,1593,"",0.43,0.29,0.27,0.27,0.33,0.00,0.00,1.20,"",1,2.0,30,0.9,23,0.7,37,1.2,2578831,3.9,0,0.0,0,0.0,46,3.0
"C1943","3","10","41","0","2025","2","",648,36267,36811,35538,553451559,285969,2792,1176,"",2.30,1.00,1.01,1.00,1.06,0.04,0.06,1.06,"",-3,-0.5,218,0.6,237,0.6,176,0.5,29283400,5.6,-31777,-10.0,-1360,-32.8,56,5.0
"C1943","5","10","41","0","2025","2","",19206,314029,316611,317989,4761544991,435943091,8706957,1158,"",0.98,0.98,0.98,0.99,0.95,1.02,1.01,0.97,"",-16,-0.1,3376,1.1,3616,1.2,3909,1.2,182633423,4.0,6048032,1.4,-1258383,-12.6,31,2.8
"C1946","0","10","40","0","2025","2","",4070,60021,60289,60495,901324564,70446993,303579,1150,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",159,4.1,1745,3.0,1759,3.0,1541,2.6,55147670,6.5,-2983506,-4.1,-79469,-20.7,39,3.5
"C1946","1","10","41","0","2025","2","",33,374,361,355,7283980,0,0,1542,"",1.63,0.33,0.32,0.31,0.32,0.00,0.00,1.01,"",-1,-2.9,-10,-2.6,-38,-9.5,-39,-9.9,-530552,-6.8,0,0.0,0,0.0,10,0.7
"C1946","2","10","41","0","2025","2","",31,803,806,798,11567529,82278,165,1109,"",1.28,0.42,0.43,0.43,0.37,0.17,0.60,0.87,"",-3,-8.8,39,5.1,34,4.4,29,3.8,812846,7.6,4074,5.2,9,5.8,32,3.0
"C1946","3","10","41","0","2025","2","",121,8105,8166,8229,109423105,324599,1066,1031,"",2.11,1.39,1.40,1.44,1.36,0.26,0.64,0.97,"",-2,-1.6,337,4.3,310,3.9,184,2.3,7136752,7.0,102991,46.5,565,112.8,34,3.4
"C1946","5","10","41","0","2025","2","",3885,50739,50956,51113,773049950,70040116,302348,1167,"",0.98,0.99,0.99,0.99,1.01,1.02,1.00,1.02,"",165,4.4,1379,2.8,1453,2.9,1367,2.7,47728624,6.6,-3090571,-4.2,-80043,-20.9,41,3.6
"C1950","0","10","40","0","2025","2","",1960,45029,45251,44994,728325456,91783238,2526367,1242,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-0.9,-9,0.0,-228,-0.5,-385,-0.8,13772732,1.9,517655,0.6,-308641,-10.9,29,2.4
"C1950","1","10","41","0","2025","2","",24,302,295,290,5107965,0,0,1329,"",2.46,0.35,0.35,0.34,0.28,0.00,0.00,0.81,"",0,0.0,-10,-3.2,-18,-5.8,-25,-7.9,30329,0.6,0,0.0,0,0.0,82,6.6
"C1950","2","10","41","0","2025","2","N",1,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1950","3","10","41","0","2025","2","N",72,0,0,0,0,0,0,0,"N",2.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1950","5","10","41","0","2025","2","",1863,39493,39670,39580,653691654,90685597,2510493,1270,"",0.97,1.03,1.03,1.03,1.05,1.01,1.00,1.03,"",-17,-0.9,-131,-0.3,-226,-0.6,-263,-0.7,9180490,1.4,468712,0.5,-308370,-10.9,24,1.9
"C1954","0","10","80","0","2025","2","",798,12950,12996,13153,158610815,14752560,193201,936,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,2.7,-20,-0.2,-98,-0.7,162,1.2,2137411,1.4,252529,1.7,7836,4.2,11,1.2
"C1958","0","10","80","0","2025","2","",943,15366,15494,15509,202646593,19430673,415681,1009,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.2,-179,-1.2,-240,-1.5,-113,-0.7,3723610,1.9,-1940273,-9.1,-162868,-28.2,30,3.1
"C1962","0","10","80","0","2025","2","",914,18334,18330,18379,219322835,23059461,309884,920,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-33,-3.5,-711,-3.7,-693,-3.6,-643,-3.4,-114501,-0.1,-2138175,-8.5,-60501,-16.3,33,3.7
"C1966","0","10","40","0","2025","2","",20375,220688,220888,215162,2977110997,220770520,1322561,1046,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",35,0.2,982,0.4,1153,0.5,1527,0.7,115236687,4.0,-5524679,-2.4,-514841,-28.0,35,3.5
"C1966","1","10","41","0","2025","2","",48,1597,1533,1527,35979023,0,0,1783,"",0.47,0.38,0.37,0.38,0.48,0.00,0.00,1.29,"",1,2.1,56,3.6,-39,-2.5,-52,-3.3,3973549,12.4,0,0.0,0,0.0,209,13.3
"C1966","2","10","41","0","2025","2","",65,4214,4252,4123,67418862,0,0,1236,"",0.54,0.60,0.61,0.62,0.65,0.00,0.00,1.07,"",-1,-1.5,95,2.3,133,3.2,58,1.4,1578202,2.4,0,0.0,0,0.0,1,0.1
"C1966","3","10","41","0","2025","2","",50,21421,21398,16857,322784633,23542,135,1248,"",0.17,1.00,1.00,0.83,1.22,0.01,0.02,1.29,"",1,2.0,-73,-0.3,-57,-0.3,95,0.6,1793084,0.6,-3630,-13.4,-512,-79.1,7,0.6
"C1966","5","10","41","0","2025","2","",20212,193456,193705,192655,2550928479,220746978,1322426,1015,"",1.02,1.03,1.03,1.05,1.01,1.02,1.01,0.97,"",34,0.2,904,0.5,1116,0.6,1426,0.7,107891852,4.4,-5521049,-2.4,-514329,-28.0,37,3.8
"C1970","0","10","80","0","2025","2","",568,7650,7891,8128,100262505,41807642,710879,978,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,2.5,-96,-1.2,-27,-0.3,-190,-2.3,2031544,2.1,1036216,2.5,-2666,-0.4,33,3.5
